State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
HI,177,727,516-1721,yes,no,0,8.101684702640828,4,5.116241982386091,4.8796005952413495,0,7.719970880560757,4.464450860917258,300,5.553909515929013,6.005511227516033,8,3.397648916625592,6,False.
NJ,144,787,930-9872,yes,no,0,1.960953742184378,4,1.5926703498815908,0.2387338975499169,4,3.04325883243645,4.930277086172121,200,1.1751684057375176,5.219816956726206,7,2.2816919786601115,5,False.
AL,60,657,809-6509,yes,yes,200,8.281702161241531,2,4.981612598046022,6.328857357788543,2,8.092146468536892,1.960282113322108,250,7.735909884220482,5.258910473332816,4,3.984716538984188,7,True.
NE,1,786,229-5945,yes,yes,300,9.004073112728127,0,9.745341477298751,5.7327763489893,5,5.273022365876187,3.001553663355093,250,4.962525245380371,4.6619609094183705,8,5.171786842465174,3,True.
SD,10,836,712-5295,yes,yes,300,2.589092187343898,4,4.896361867623948,5.72173446264306,5,3.285109182531529,5.474037772253597,300,3.549000538904392,4.714374330601837,4,5.175843706090969,5,False.
FL,109,707,901-1780,no,no,0,1.899536169611694,2,3.660769765267195,3.0790719798948616,4,3.4152620635090787,5.381397036199116,250,3.913216282546621,5.181066106880654,4,4.981799977544126,5,False.
IA,180,736,439-2222,no,no,0,0.5576690717904436,5,5.384641754348579,4.066840569534241,10,1.1846639517152795,3.247693156734034,200,1.8750942753950235,5.575908117895989,6,5.533380653048146,1,False.
DC,114,686,709-8537,yes,no,0,8.78517584461796,1,6.22921122147442,5.09874645761168,0,7.550254166159225,5.179815682051422,100,4.446050745011391,4.930180201263415,5,7.704161604998367,4,True.
MN,39,777,239-3221,yes,yes,400,3.0993317194770675,3,5.531346406420892,5.881317230883491,4,3.060075129893882,4.474727824321396,200,4.163533426643361,4.680788936308332,4,6.508244523483884,5,False.
RI,166,827,665-3778,yes,yes,300,8.694017074913237,3,8.125619288321065,7.837555034307188,3,6.571083088523448,3.801885631262855,200,4.334030151725065,5.655599347512716,6,7.597572268280452,4,True.
DE,16,686,581-7593,no,no,0,3.4532978165052297,3,4.811760429678696,4.734699101442495,4,4.115533972233138,4.294974657745833,350,5.392883643696506,7.294052117638829,4,3.3200276037214254,6,False.
IN,40,737,869-3987,no,yes,300,2.626333190472737,8,3.4914522114756146,5.86409497268958,8,1.8774522058352396,2.429294378871014,250,1.989907386075856,5.555406940378887,2,7.115615786535578,3,False.
MA,77,776,381-2754,yes,yes,800,9.616257414206444,3,6.552164688911291,6.358484995084197,2,7.145676780158526,6.541534533934255,400,5.202255703054631,5.863795728835017,9,3.21621419986951,7,False.
NJ,34,787,647-1304,no,yes,400,3.468541414364945,3,6.710424166817429,4.27739315377923,8,2.801467875953489,5.269427080405865,300,4.274604067062639,5.8553167904375565,5,2.464976558993723,5,False.
ND,179,786,440-6395,yes,no,0,6.869856715998429,5,0.4735577761319813,1.1611472336065236,8,0.3648466308174516,2.970522310086185,250,2.386901823674566,4.072488494487448,0,5.088662944290705,3,False.
AR,37,658,318-7885,no,no,0,12.406365355040904,0,8.390073066967553,6.955839072199487,1,8.879427357898198,3.9683230634662263,200,6.2864723446698,5.208435653737848,6,6.611118857578032,3,True.
UT,4,858,216-8982,yes,yes,600,2.771617512997256,4,2.61782556962984,4.364061919991247,0,5.168656535545108,2.3705283354610067,250,5.459428571074264,4.932623700590908,6,2.116538753605105,8,False.
AK,79,657,697-9448,yes,yes,400,10.217920305071388,1,6.452846455563805,5.253484849407239,0,8.350581405833989,4.177403152862222,100,5.91922623291541,5.251338628510486,6,6.958003895421657,4,True.
NY,15,788,135-2971,no,yes,200,9.912207000704669,3,6.699160618755782,7.787136704077718,2,6.333234707526578,5.006144995220149,200,6.618394130115341,5.861222300266334,6,4.3810392288023445,5,True.
OK,177,797,691-4471,yes,yes,600,3.568064607404008,6,1.835607099859828,2.9707883933280748,6,2.2802134435927464,1.4906313427400648,450,3.2738234089984526,4.203041442804431,4,3.468257966357025,4,False.
IL,152,737,729-9696,no,yes,800,3.801242219614001,1,6.115843104271386,4.246514652597428,6,3.0863906900803717,5.071615310190817,550,4.76205669386275,6.80765591063266,8,0.7608193866056716,7,False.
AL,95,657,980-4251,no,yes,500,7.226226613604611,2,3.0303209497545724,8.63223379515238,4,7.814224613650957,3.743583398655958,200,5.221566035444244,4.736611655448895,5,9.457590155750609,5,True.
MN,18,777,345-5754,yes,no,0,8.416915476338392,3,5.419906240957696,5.3354181533090745,1,6.680815171397655,4.633724571254547,100,7.067995489512539,4.007929671190766,4,3.7424213165556974,7,True.
MS,182,778,970-2299,no,yes,400,3.785648368104946,4,5.535212212173423,5.309777495877088,6,2.4822221879367388,4.251949485683558,250,5.185586416848127,6.760575306120357,7,1.7057834772151046,5,True.
RI,181,827,558-1461,yes,no,0,1.2011870442345076,4,4.290913160670516,3.611134572732678,8,2.3130030435816584,4.621380231441647,500,0.9864951606063768,6.174648413329541,7,5.573742853000942,2,False.
MN,75,777,739-2979,yes,yes,400,13.050447516824498,5,6.493238471687402,7.202204888247351,1,8.814292858964496,4.350000527057759,100,7.328215044387823,5.299226461879729,9,5.028063819138998,3,True.
UT,194,858,216-3219,yes,no,0,6.4018602699857645,2,7.260935742590519,4.767228301691552,3,5.706548320017959,4.729403065477786,150,3.204989656923823,5.230150403473202,5,8.3266924626292,3,True.
WA,45,876,606-9801,no,no,0,0.6752339911980165,2,4.085755653184007,4.908682467238006,3,2.6172612265019843,5.093990549760429,200,2.150701309903595,6.006064330164203,3,8.236272055019093,4,False.
MI,184,777,883-1816,yes,yes,400,4.480309662785987,2,4.084348669983413,6.772070031520864,2,6.51741075129672,2.249986543956152,250,4.773093822537853,5.279588649318602,3,7.587850977046604,7,True.
NJ,29,787,707-5613,yes,yes,600,2.7636169173707867,3,3.878727397083636,3.9238750114144976,5,4.238011086361239,5.9561045829862085,400,3.2723746330143806,5.725646577344249,7,3.222256471443273,5,False.
AR,149,658,534-5322,no,no,0,7.950453451365885,2,6.508308188740907,8.586243293681642,1,6.786835068480181,1.8628680433216784,200,5.135587103453129,4.965737610880339,6,7.885267195441488,5,True.
MS,167,778,236-3094,yes,no,0,2.9789894687136,4,5.731904977847517,5.844903245900818,7,3.26120799230297,4.342498436817756,300,4.9199356278345645,5.581879596751525,3,5.104500634189907,5,False.
MA,179,776,650-9755,yes,no,0,10.629415942447649,4,7.922649529476095,5.800011367028818,2,8.047371092074311,3.106644232751063,100,6.621241164869314,3.539701287100854,5,5.148412165130895,5,True.
IA,8,736,832-8573,no,yes,1000,6.975094016935257,1,4.99782099536185,2.644932638869445,1,6.893640732561293,6.857929592779451,350,4.259660388441034,4.404414346366666,8,4.027247979501235,6,False.
MT,23,778,917-1328,no,yes,300,1.6889451601238368,7,3.3987481028938062,5.361661512632632,3,3.936405854114789,0.9040703590319136,250,6.336857492830987,5.428092425840154,4,0.9176797800136888,7,False.
NC,9,786,740-2648,yes,yes,300,4.26318208768768,3,6.876029998591488,5.929459611495976,4,2.5918559257888423,2.6543907357412726,200,5.469100353790403,6.153142388441356,7,0.9783902525854398,8,True.
ME,48,776,966-8394,yes,no,0,3.4274073246014205,5,8.52016358378648,6.705244349625512,11,1.66005020088432,2.8677563355504314,500,4.849842209963866,1.72321622066473,8,1.696705852507994,4,False.
MS,115,778,399-2718,yes,yes,700,2.845222320985031,3,1.1449744326897386,2.0209275107713465,2,2.742232481010401,3.7739134203379248,200,2.4091839705368234,4.568324337640251,2,6.749736027332063,4,False.
NH,144,787,252-9942,no,no,0,9.004955004440863,3,5.101586683006149,5.22880998882761,0,7.520259288540517,6.132815078951233,200,6.248505075474965,5.978538758081652,5,3.9597399663646207,8,False.
SC,32,836,370-3127,no,yes,700,0.1638362353638189,5,4.243979973215666,5.84185218352807,3,2.340554391703262,0.9394691930725952,450,5.157898213665137,4.388328201004767,7,1.0603398157462092,6,False.
LA,68,766,657-4355,no,yes,100,1.4811491130163974,5,7.440935674264578,9.736183893944908,13,1.6191007859026323,2.116283610636777,400,3.3987096022630814,3.818872884238256,2,6.934354770520226,2,False.
ME,75,776,975-8939,no,no,0,7.502887175590471,2,7.640706774637146,6.827959230771847,4,5.064892950771732,3.578080577576473,250,5.775251227303221,6.308450821938733,6,4.724903687060735,5,True.
SC,86,836,225-6257,no,no,0,9.303891483948922,4,3.757818434800015,5.70020314168528,0,7.943873684383359,7.671270688121541,50,4.007730675143801,4.615152674687891,7,10.292767407198893,1,True.
AK,169,657,263-8901,yes,yes,300,5.03228930339962,3,2.89438716812216,1.845440754897853,1,6.001373146488926,6.7641467093250025,100,5.054091565366756,4.3699819997802285,4,3.0558880179368915,7,False.
SD,176,836,941-6786,yes,no,0,1.3063865680136564,4,4.8707970943718495,3.578015281651697,6,2.826497187380287,3.4824088835442013,350,3.556789211815734,6.31465135413856,7,1.7593337011807355,5,False.
NE,29,786,972-4391,yes,no,0,6.500784104134399,3,4.975429161331303,3.071936440711884,0,7.358372504123828,5.002592893532568,400,3.4376865041477256,6.527709903309313,11,1.617115693091827,8,False.
TX,69,848,450-6579,no,no,0,8.644833808737593,2,7.183393352747885,6.37985386543595,0,6.989425839882369,6.414414580268529,200,2.7654759527194948,4.1111499388137736,8,7.834977464027109,7,False.
NM,162,787,949-3909,no,yes,400,6.450101483306322,2,7.0798674981894205,3.484544816481989,4,6.266142421551149,4.624087573289991,150,3.666684439736872,6.463449776771304,5,6.924511986794503,4,True.
NC,27,786,131-7460,yes,no,0,2.638502102717849,3,8.970366954440252,5.90450717997946,11,0.7426400975921297,2.375067097312079,400,4.58044571140865,6.846956929065517,6,2.5145711391617427,3,False.
IL,62,737,677-2329,no,yes,300,6.813811158580743,4,4.003915101265189,3.188102471340649,1,6.95566287736953,5.71396555874413,0,6.394174356140695,5.700614447033512,2,4.497156547210678,7,True.
MO,28,777,479-9257,no,yes,400,1.1849316183636072,5,5.724001198531691,5.790748631099678,8,0.7764464186714441,0.7225811093780266,450,2.7460340989776406,5.066735661499865,8,2.876488258607244,4,False.
AL,110,657,438-2997,no,no,0,1.2505795461545794,5,1.2954427298071591,3.4548492456235538,1,4.670137010209654,4.328572792007767,100,6.067334369567521,5.167450612608707,0,3.696205629605741,10,True.
TN,69,847,541-7895,no,no,0,4.509444203012306,0,5.430382809155038,5.9423122229605125,2,2.9674566122834705,3.5730872655055936,300,6.079324229820723,5.615679569645505,6,1.3570286202639943,7,True.
TN,146,847,686-5740,yes,yes,600,2.725405818062222,2,4.09050939456162,2.8099213566577887,4,3.8279858928650894,5.439851354204237,350,4.876838660858984,5.307135335375972,5,2.2152441248099244,6,False.
NM,28,787,840-7391,no,yes,400,5.019275424877817,4,5.419035055293446,6.816693835486479,4,4.793793166723962,5.413454232725,200,5.034658607096025,4.116437569537993,2,7.436372017504494,5,False.
NY,176,788,784-5256,yes,no,0,9.597170334766853,1,6.051888274934004,7.5653515279041885,3,8.202438983312124,2.107694317160468,200,5.845629849036751,5.675618742126078,7,7.124352241978087,5,True.
NV,168,788,750-3318,yes,yes,800,5.427479693092189,1,4.6830327072666025,4.081664349580606,1,5.799545086006189,3.8695295650847017,200,4.674688056899241,4.382407115231757,6,5.167562473816044,7,False.
SD,1,836,390-1778,no,yes,200,6.7479647921691805,1,3.754982519091856,4.334110125714715,2,6.262846668619481,2.705958299145542,150,8.087162268580043,4.886504749981449,4,1.4523635055066944,9,True.
MI,11,777,674-5076,no,yes,800,4.399990158327634,3,3.2057416235024365,2.435872570547179,1,6.307663531614333,6.942624188612993,300,2.552315516397611,4.99588490900081,9,3.3555938121757904,6,False.
IA,126,736,781-1585,no,no,0,8.53302065401447,2,6.262974085800824,4.691045406121431,1,6.548816523368451,3.57134875746671,250,7.018956641124318,5.330649819576486,7,1.7846924111216564,9,False.
MN,149,777,603-9983,yes,no,0,10.337066439382255,4,10.228487262510605,4.420917764067936,9,7.97260640510301,5.081757112027355,200,5.300832957244598,5.839879947720938,3,7.106802476277805,2,True.
LA,11,766,902-1476,no,yes,700,2.3722562026938743,2,0.0478107743889992,1.3019298296456592,0,3.97264239385437,3.5081362333896724,300,2.3780812648928285,5.731002389089898,8,0.6060901952937918,8,False.
NH,3,787,920-7640,yes,no,0,11.007545755305769,4,9.97287748506758,5.590855062547325,9,5.922537061946609,5.073471955162205,200,6.481092675643919,4.164216491390118,7,3.728988661359596,2,True.
PA,190,806,769-4465,yes,yes,600,2.066691879038411,4,4.3463243137757495,4.969397747721004,4,3.9902076676773857,4.303414015201911,300,3.420856612559829,3.4825475319816936,5,5.59248397125059,5,False.
NE,114,786,109-6526,no,no,0,1.6310636319480372,0,3.4451298414962426,8.262626384234986,2,4.293412589824225,3.727916549330936,400,1.8081578950197008,3.9716808955787695,5,11.285901863894244,4,True.
IA,108,736,315-7780,yes,no,0,2.453215979109556,3,1.4204430244310955,1.6307207471629268,2,6.495909033491488,4.257160596108476,200,3.71611713714278,5.777424281338522,6,4.4669283278556335,7,False.
WA,98,876,723-5076,no,yes,600,6.506254680682664,6,5.386699635703284,6.061849405285189,5,4.535323910129203,4.988441058408723,200,5.656056131096756,4.776411479137436,7,4.4027970144913136,4,True.
NC,37,786,627-6372,yes,yes,400,10.165802417540672,4,7.004560628818331,7.136821074787967,2,7.835752573606731,4.507453126384819,150,6.1167630186620805,4.850666274710121,5,7.024529074768172,4,True.
NH,7,787,636-9136,yes,no,0,3.9744939247741966,7,3.549142878944834,8.623187377387591,1,5.62976650475156,4.038629661889377,350,3.874372420055725,5.951933122637994,5,6.505609455854237,7,False.
AR,118,658,297-6982,yes,no,0,12.90890538632577,1,6.584503604976069,2.611011289130814,0,9.402236701081302,7.723400053252301,100,7.251007869931512,5.541271555182324,6,3.224911959041393,8,False.
MI,136,777,484-5510,yes,no,0,5.6572783868325685,2,6.754644105116572,4.398823217048595,7,4.758236876115834,8.741026339313503,300,0.1774087699051447,5.569439702100379,9,8.953741141841393,1,False.
ID,154,736,454-5713,yes,yes,700,3.231136098283737,4,2.2768551660470733,4.442935340760483,0,3.059021588927562,5.523245511829675,50,5.218720602984193,4.618705854733319,6,3.3607271107229737,7,True.
IA,200,736,374-6293,yes,yes,600,3.960344979857785,4,4.439217898192871,7.237698699300552,3,2.182932419088925,4.259975975782012,250,5.661464189625204,4.44463032756481,8,1.9945840255678424,7,True.
NJ,78,787,636-5397,yes,no,0,1.2749435783086749,4,2.1189961813240705,1.7213714739105006,4,4.423270736872867,5.017666177347216,250,4.471765449620763,2.924595512112155,4,3.5366737759151814,5,False.
FL,126,707,487-6122,yes,no,0,10.818646861499404,2,7.117627607508378,6.34042117568055,0,8.513043112143125,2.3681051082302584,150,6.728220506153024,3.55975689954853,7,5.426894501637727,5,True.
ND,57,786,182-2824,no,no,0,1.215990717469233,2,4.828390018796906,6.022000100090584,4,2.291173347876513,6.143533474724129,200,0.4918002032410014,4.837809437266574,6,9.511470350044116,3,False.
UT,78,858,556-9604,yes,no,0,9.29311341696534,6,6.949171255721228,6.225975047638764,4,5.970689481922666,3.600827247597021,150,7.425024684968356,4.490378989578929,7,1.751260637523966,6,True.
MI,88,777,751-9539,yes,yes,100,16.154764747899247,4,10.701590011509362,7.531194607333501,3,9.976284242273591,3.3752958646190043,100,8.009715513839655,4.157852728381031,7,4.926499446371421,4,True.
ME,183,776,391-4569,no,yes,300,6.684198875461028,3,3.593652386754667,5.114897827258119,2,7.246253728680395,1.7083909850374108,150,7.969104768470041,5.2228032105704,4,2.697140893678561,8,True.
ID,13,736,280-8856,no,no,0,9.871420875676538,3,8.825123248368747,6.832328378061461,7,5.497251519482184,4.742391999701892,200,6.031806543013485,5.274246201860235,7,4.042273319837337,4,True.
MA,170,776,746-2532,no,no,0,6.02066297912073,2,7.966687444151569,3.637992489065162,9,3.0890069576962347,5.660487073383487,50,6.371434507995589,6.361569438879347,1,5.770152077038357,2,False.
RI,8,827,168-1392,yes,no,0,4.768454583916077,1,2.4976117749204167,0.3027205936691537,1,6.871289222997012,4.807516459937437,100,5.697564137671464,5.814496877059949,6,0.8850563720130786,9,False.
AL,25,657,937-1758,yes,no,0,7.558427347231878,4,7.168277524550825,5.288026508616856,4,6.395993943694439,5.085560297612032,200,4.238942201243741,2.733782598245064,6,7.176285419740402,4,False.
MI,107,777,945-5841,no,yes,500,5.42357312665845,5,5.046837737085454,2.5662004997576555,6,4.513582577647585,6.984911633059905,50,4.689366285490621,6.188501638443441,5,4.452918502818029,5,True.
HI,34,727,680-2563,yes,yes,700,3.1762664580013147,4,3.2518842279573965,3.440122668141965,1,5.703895980652627,3.301382572680075,200,4.810773373955893,5.561529897979288,4,5.2081852720450925,5,False.
HI,22,727,591-7156,no,no,0,9.697756137123994,5,6.148577510736519,6.504813489985517,2,7.51666708587228,4.919811501591338,150,6.73532352578399,5.83656091718392,4,5.2095492752043375,5,True.
IA,153,736,554-3984,no,no,0,2.998556301941836,1,6.999199507224157,4.108967811501367,8,2.395675173239126,5.892716553626129,300,1.4960547149006025,4.116922924484997,8,6.422435037634543,2,False.
ND,83,786,340-9669,no,no,0,7.568910457161476,1,6.147121097916288,4.1905430230894805,1,6.382223768726763,4.355836787294552,150,6.678203145407178,5.984610149660307,3,3.029715933619591,7,True.
KS,66,758,951-5550,no,yes,300,5.694911236987665,4,8.201583810965673,4.019300380037718,10,3.720244741596796,6.566545303052923,200,3.9225709842830794,4.876458463759953,5,4.896790076968262,4,True.
WV,3,878,356-2251,yes,yes,700,3.5479622415728187,6,1.974092929458324,1.065034001748396,1,7.186955322470462,1.73686127594604,300,6.249470494808982,3.9016968268663614,8,3.018341300627217,11,False.
LA,194,766,923-2348,yes,yes,400,0.8957575388346575,3,2.626629886790918,2.402679905875007,2,3.6771820164075377,3.1184179740656504,150,5.031436435727397,4.7376704977147215,3,4.076215107237037,5,False.
GA,78,716,933-2310,yes,yes,300,2.070807594916565,5,1.10189731707798,1.1861442921454222,4,6.190441740240386,5.593701694413641,250,4.863409039204733,4.676559177821144,6,0.8437117196161452,6,False.
MA,199,776,964-8216,yes,yes,400,2.377404213991986,3,4.313635865713941,4.62397651323665,0,3.943672910439423,1.386884994246056,250,6.122261137506735,6.1255434827665365,4,1.3702955482140613,9,True.
SC,161,836,417-6159,yes,no,0,6.015343768277071,5,4.357962760069525,2.032796438366307,3,6.431353542512904,4.288861440214578,300,7.194242761088362,6.551297786991249,6,2.495377932395802,9,False.
MT,89,778,750-4293,yes,yes,700,2.324903723154156,2,1.4467588768743704,1.6566244167088815,2,6.785049378896616,2.340019445723084,150,5.504763062645308,6.619266567928253,5,1.1148818863795356,8,False.
MT,117,778,161-4655,no,no,0,1.8552674951658463,5,2.960386285703808,2.4353485326521964,6,3.0314681247259205,2.8539514650186577,250,1.2503944336501362,4.849530079885858,5,6.881577352403342,2,False.
CA,101,676,464-2587,no,no,0,10.331804645556556,3,8.005551868516102,6.607209773440885,1,6.569137617514876,2.1904039758976666,200,8.130985303659497,5.242498808307001,7,1.5083616943954097,7,True.
AR,121,658,839-4138,yes,yes,400,7.521307946498241,5,6.795767612993799,4.692524834778427,4,6.0587801477906345,4.23085898527518,150,5.893546185156003,5.439294899850978,5,4.228896222898165,5,True.
CT,58,678,686-1622,no,yes,0,8.601301061957955,3,8.326700061704175,4.564508614483281,4,5.364745481031669,3.2356693481191123,100,7.275105406227837,4.063134130270493,6,0.2958087313157138,8,True.
MA,109,776,242-6730,no,no,0,4.579630355408837,3,6.170486840522408,3.5374910009059715,10,3.251519489428212,6.588915440048984,200,4.738792812345813,5.896008086065963,5,3.4706516928622886,2,False.
TX,154,848,731-4981,no,yes,400,4.377729951653889,6,2.162221986408184,3.8109960935976703,6,1.2184171874750294,2.4646978316545045,250,0.4779616558476931,4.905101629422567,5,5.64175347982251,3,False.
NH,43,787,758-1307,no,yes,600,1.6907972527612576,4,3.2890679207651714,2.396747025875112,3,4.629639324698776,5.334542189626424,200,2.1401236508016632,4.044141156430503,6,5.610470921202749,4,False.
TX,183,848,259-7663,no,yes,400,3.6077142389812833,3,8.060352519952804,5.620948562385604,8,2.490054631404821,4.176607778352742,200,3.065017967608768,4.623004577609991,5,6.925604756196961,3,False.
DC,126,686,289-8915,yes,no,0,7.153384038544287,1,6.162080989953497,5.938068428312981,2,5.045279127229547,5.459601078701103,300,5.893515469528552,4.239294557301409,6,4.4340143132644885,7,False.
NM,185,787,857-7898,no,yes,300,7.330182040770529,2,5.738537683735306,4.21809147931171,0,6.2891945330336085,2.5674556456890727,100,6.5439060997809255,4.145106231372814,6,3.524373198299022,7,True.
ME,141,776,474-5839,no,no,0,4.474395269916949,4,0.4820099753237024,0.2246997015138161,3,2.1632392792758512,0.4131798029624054,350,3.042566612646624,4.853366777174074,8,0.3076137181007468,5,False.
NV,157,788,550-5036,yes,no,0,1.049781572426773,6,3.87401884373188,6.339280516097174,4,3.406689398881777,1.107150376319682,300,4.561008499928629,5.036202973499144,5,3.3130540593746067,6,False.
OR,169,798,787-6526,no,no,0,3.856272187763577,6,5.541997842067519,5.8060187628100834,7,1.9882171537693,4.635099345542836,250,7.93618010698652,6.580392561400516,3,1.6288830997772328,10,True.
VA,86,866,798-2721,yes,yes,100,9.389233117796566,2,10.420645434018615,6.263623092845089,4,7.701151426747073,2.599003347124773,200,4.367294531875174,5.626523808679767,4,8.399491822639595,4,True.
HI,21,727,757-5707,no,no,0,0.4432268004794775,5,5.1343627004144325,6.254388765766906,5,2.320216292202452,1.6527839479648865,300,3.255477420744212,6.239151212938443,5,6.188045753248732,4,False.
CA,7,676,536-1800,yes,no,0,0.6211526671450862,5,3.2291702739729446,5.999558933389511,0,3.546177938978322,0.446932436397474,300,4.4817909865227925,4.935407737255204,7,3.743266066690584,7,False.
ND,171,786,746-5256,yes,no,0,6.376105363590302,3,5.741710904585374,5.664757590465359,1,6.057209905483243,3.730880896118912,200,5.729684496921427,4.206678733783869,3,5.64739682140749,6,True.
CO,42,677,999-9817,no,no,0,1.6062499945355908,4,3.9562576992768737,6.440016687825253,7,0.5320087645976983,2.3978944529448487,300,3.618837860773829,5.1824380293660575,3,5.856341904457027,3,False.
CO,65,677,322-7012,yes,no,0,5.707940185004076,3,6.923373505256384,4.123725070302181,4,4.732191432998767,2.568538219338053,200,6.355920015970657,6.2735585863231424,5,2.927121774800766,6,False.
NJ,146,787,812-9161,yes,yes,500,7.589339295857316,1,8.323044552841083,5.627159976065769,6,4.356393614729712,6.916901190860072,250,4.725080008261214,4.020938686047893,5,5.976579467359072,5,False.
WY,175,878,862-4135,no,yes,400,2.20062766755869,4,1.4479090528314815,2.219619288696731,4,2.8060689148044538,4.200463687483961,250,1.320601426033,5.055980601683957,6,5.422052081094786,3,False.
TX,2,848,503-4649,yes,no,0,7.844555564867853,3,4.985740205319002,5.008478649518591,0,6.737402548510012,5.651487833960745,100,4.741129015365543,3.1649506090919823,6,6.295896813752719,5,True.
NM,63,787,293-3185,yes,no,0,0.3710130089529286,3,2.5872551920760483,2.434969831937777,3,4.058557441208921,5.810123946362351,250,1.9552304311882105,6.283837978544859,5,6.051029353142053,5,False.
MO,63,777,722-1404,yes,no,0,8.296176592492747,4,4.106827648692124,5.202060922804186,0,6.019547695024099,4.63229210357761,100,6.829116683864446,5.925495796180395,8,2.179307275544017,6,True.
WA,89,876,672-1261,no,yes,200,11.940076900677164,3,8.240460328148867,6.8858848971758935,1,9.546173595215542,4.1679954169600855,100,5.042073402969288,6.556397222160845,5,9.130411949266325,3,True.
NH,8,787,320-4908,no,no,0,8.8969721970809,3,6.891236878569238,7.033277015734471,1,6.305823159911792,4.104592694239315,250,7.384827813285746,5.140878036528175,4,4.571481317735024,7,False.
ID,179,736,437-6416,no,yes,800,3.661870460743311,0,5.852766436751387,3.05703664707457,6,3.4075357848904333,7.753073961520004,450,2.0929201575141207,4.659121828559529,9,3.609985530457548,5,False.
GA,179,716,408-3977,no,yes,400,10.292922650358886,4,4.717806175686388,5.463122885055424,1,9.549097788724648,3.723713369700555,100,6.186549366240898,4.507743799724453,6,6.994849894609477,4,True.
LA,58,766,853-4011,yes,yes,500,3.046592642029711,3,3.27929144619726,3.796879374780633,1,5.709242141882414,1.667252875753241,200,6.761519166466028,5.139821894166252,2,3.4006826816022366,9,True.
MT,150,778,115-1864,no,no,0,5.46458708918195,3,7.436692774559574,6.816282055812294,8,2.765540188536685,6.397382119161984,250,4.301233075293043,5.8379885341837365,5,5.176926331342297,5,False.
WA,172,876,516-8254,no,yes,500,3.2388679210522326,5,1.4171716799510174,2.831502205825977,3,1.6431890510582576,0.2312004630803912,400,4.630856549053897,5.302108901401641,6,0.7214683758796312,7,False.
NE,86,786,342-4057,yes,yes,600,0.1027481129779568,2,0.2581559038037255,2.222916466620438,0,5.289019270723013,5.615588576153339,250,3.559044106357829,5.789352999038684,7,0.8058858559939326,8,False.
RI,169,827,125-2719,no,yes,200,9.052106118473477,1,8.012623604889505,7.820856194451277,2,6.1340683233481474,3.902298655078917,250,5.092406155000939,5.747864807509785,7,5.774729985804139,4,True.
UT,197,858,220-4834,no,no,0,7.029229329855266,5,3.8871275644693593,6.372048692126916,0,6.538032918445826,3.329074381581434,200,7.406784763314091,5.232433842389284,5,3.0586504080486967,7,True.
GA,144,716,623-7663,no,no,0,0.6583152207945444,3,4.894566018889826,3.4244439503870936,7,1.914246293016716,3.950260299903091,450,3.822912481282766,4.001984939824158,7,1.1758931576310614,5,False.
NY,23,788,672-1052,yes,no,0,4.631347241928968,4,7.101131591874289,7.886183360569757,5,3.5285172991916443,2.7075520901163284,400,4.630128780150019,4.692869734143879,7,4.390230487889436,5,False.
VA,191,866,701-4759,no,yes,900,12.489411238789442,3,6.80522014678786,6.120284970342551,1,9.591247988811348,6.297389822131727,250,6.077300962409938,3.0020976636641814,8,5.3141534209572034,7,False.
ME,22,776,171-2238,no,no,0,3.16365334567194,3,3.165187015918921,2.0076576666896297,0,5.678911991543119,4.097425964110342,300,4.430628454065648,3.9721325023445138,7,1.4919850909955144,9,False.
NY,79,788,269-5493,yes,yes,400,5.086203360538728,4,6.242519118383931,6.234056102689138,4,4.485375692542302,4.895358999480831,200,4.147421819932827,4.222161070118531,4,6.440025322638503,5,False.
OK,103,797,529-3888,yes,yes,400,0.8890914852952161,2,5.651025050007789,7.998381968108848,6,0.3739675789162984,3.916526715257822,300,1.4281916277203592,4.916342129335635,5,8.85367526712977,3,False.
CO,117,677,843-9578,no,no,0,12.873944082173228,4,8.536469087423416,8.880390842188525,2,9.124905582727417,4.19405810840722,200,4.678354040655538,6.912359641916492,8,9.209182562843548,1,True.
NY,89,788,299-6859,yes,yes,500,1.0586962991510718,1,4.382340752774507,4.53223230419098,0,2.781796984952793,1.168561230615622,250,4.819463489587791,3.969523769635371,5,2.285212720215557,9,True.
NV,89,788,168-3348,no,yes,200,6.577960044725489,5,6.790011451413006,5.35613865297305,5,4.056130402673251,3.735299417783408,150,6.50603143780609,6.367812702182519,6,0.749320797954117,7,True.
NV,116,788,921-6935,yes,no,0,7.676941053197262,2,6.807654338104259,6.182222287785399,4,6.350307660753152,5.706891454644255,200,4.160911711656922,4.4066124321769085,4,7.7986581767946515,3,True.
WY,196,878,127-2074,no,no,0,2.704646470067529,3,2.8243992712817017,3.353688409042279,1,5.25016925787838,1.7243179149019277,400,5.443894740999365,4.302155186045194,8,0.0758824887354734,8,False.
AR,144,658,889-8178,yes,yes,500,7.458814967210207,3,6.583111242548037,4.496101216719632,5,5.490363485651908,4.8145283124200695,300,7.109437099312808,6.869146697336009,5,1.6627445015960205,7,False.
